Sample,gene_name,Locus,Scaled reads per base,tpm,Genotype,Timepoint
ERS3382227,mraY,IONPJBJN_00156,4085.2691949146,97.1456419166215,tvr_domi,Pre-CSP
ERS3382228,mraY,IONPJBJN_00156,4282.34964877484,100.307403102244,tvr_domi,10 min post-CSP
ERS3382229,mraY,IONPJBJN_00156,4331.92379919904,100.358004188767,tvr_domi,20 min post-CSP
ERS3382230,mraY,IONPJBJN_00156,5420.96884507543,125.89695742863,tvr_rare,Pre-CSP
ERS3382231,mraY,IONPJBJN_00156,5387.24884022297,126.925696536837,tvr_rare,10 min post-CSP
ERS3382232,mraY,IONPJBJN_00156,5222.36415543213,123.382338429916,tvr_rare,20 min post-CSP
ERS3382233,mraY,IONPJBJN_00156,4461.61175271367,105.019608725656,tvr_domi,Pre-CSP
ERS3382234,mraY,IONPJBJN_00156,5394.24405438581,129.068069544402,tvr_domi,10 min post-CSP
ERS3382235,mraY,IONPJBJN_00156,4896.34902054008,113.932594992065,tvr_domi,20 min post-CSP
ERS3382236,mraY,IONPJBJN_00156,6525.41715541351,151.569832889081,tvr_rare,Pre-CSP
ERS3382237,mraY,IONPJBJN_00156,5511.22734141591,130.780739783698,tvr_rare,10 min post-CSP
ERS3382238,mraY,IONPJBJN_00156,5406.13354632397,128.424208091418,tvr_rare,20 min post-CSP
ERS3382239,mraY,IONPJBJN_00156,5550.40724767073,130.596900883089,tvr_domi,Pre-CSP
ERS3382240,mraY,IONPJBJN_00156,5269.10840575527,124.502847835296,tvr_domi,10 min post-CSP
ERS3382241,mraY,IONPJBJN_00156,4854.36388544606,115.273279542557,tvr_domi,20 min post-CSP
ERS3382242,mraY,IONPJBJN_00156,6574.06464100242,154.594068212343,tvr_rare,Pre-CSP
ERS3382243,mraY,IONPJBJN_00156,6081.2940393491,144.497134769821,tvr_rare,10 min post-CSP
ERS3382244,mraY,IONPJBJN_00156,5219.43190772773,126.058091436193,tvr_rare,20 min post-CSP
ERS3382227,pbpX_1,IONPJBJN_00157,13699.3015788073,121.022012775576,tvr_domi,Pre-CSP
ERS3382228,pbpX_1,IONPJBJN_00157,13672.7832117551,117.580141839464,tvr_domi,10 min post-CSP
ERS3382229,pbpX_1,IONPJBJN_00157,14365.2668670049,121.113404290916,tvr_domi,20 min post-CSP
ERS3382230,pbpX_1,IONPJBJN_00157,12478.3580677724,105.116259132073,tvr_rare,Pre-CSP
ERS3382231,pbpX_1,IONPJBJN_00157,10319.6893857077,90.2257174600517,tvr_rare,10 min post-CSP
ERS3382232,pbpX_1,IONPJBJN_00157,10155.7675276242,88.5683029683688,tvr_rare,20 min post-CSP
ERS3382233,pbpX_1,IONPJBJN_00157,10424.8218295919,91.4470939069124,tvr_domi,Pre-CSP
ERS3382234,pbpX_1,IONPJBJN_00157,10387.8576256803,92.7428811327847,tvr_domi,10 min post-CSP
ERS3382235,pbpX_1,IONPJBJN_00157,10851.6223702448,92.3562272270094,tvr_domi,20 min post-CSP
ERS3382236,pbpX_1,IONPJBJN_00157,14814.5657973439,125.428531183928,tvr_rare,Pre-CSP
ERS3382237,pbpX_1,IONPJBJN_00157,10633.1660580721,93.290393254898,tvr_rare,10 min post-CSP
ERS3382238,pbpX_1,IONPJBJN_00157,11334.2007175471,99.7199648205006,tvr_rare,20 min post-CSP
ERS3382239,pbpX_1,IONPJBJN_00157,11589.4039776278,100.697682955524,tvr_domi,Pre-CSP
ERS3382240,pbpX_1,IONPJBJN_00157,12060.7192942517,105.730012045876,tvr_domi,10 min post-CSP
ERS3382241,pbpX_1,IONPJBJN_00157,12253.4561227728,108.756756579198,tvr_domi,20 min post-CSP
ERS3382242,pbpX_1,IONPJBJN_00157,16501.2751974001,142.861835599028,tvr_rare,Pre-CSP
ERS3382243,pbpX_1,IONPJBJN_00157,11194.8748274914,98.9945726346732,tvr_rare,10 min post-CSP
ERS3382244,pbpX_1,IONPJBJN_00157,12033.5543514623,109.394791414509,tvr_rare,20 min post-CSP
ERS3382227,ftsL,IONPJBJN_00158,1442.28604929865,197.022633296988,tvr_domi,Pre-CSP
ERS3382228,ftsL,IONPJBJN_00158,1298.23776176034,182.747061038671,tvr_domi,10 min post-CSP
ERS3382229,ftsL,IONPJBJN_00158,1192.50292936514,173.378477921432,tvr_domi,20 min post-CSP
ERS3382230,ftsL,IONPJBJN_00158,1221.83270058529,179.589615858163,tvr_rare,Pre-CSP
ERS3382231,ftsL,IONPJBJN_00158,1390.2865323469,191.876070949862,tvr_rare,10 min post-CSP
ERS3382232,ftsL,IONPJBJN_00158,1396.64378566024,197.802243263189,tvr_rare,20 min post-CSP
ERS3382233,ftsL,IONPJBJN_00158,1372.04866482484,188.920622383057,tvr_domi,Pre-CSP
ERS3382234,ftsL,IONPJBJN_00158,1386.79782608522,186.379427749704,tvr_domi,10 min post-CSP
ERS3382235,ftsL,IONPJBJN_00158,1126.87110250688,160.58874785032,tvr_domi,20 min post-CSP
ERS3382236,ftsL,IONPJBJN_00158,1211.64070332022,174.471467569161,tvr_rare,Pre-CSP
ERS3382237,ftsL,IONPJBJN_00158,1222.8451333568,165.804457422159,tvr_rare,10 min post-CSP
ERS3382238,ftsL,IONPJBJN_00158,1281.94223659444,176.003063481825,tvr_rare,20 min post-CSP
ERS3382239,ftsL,IONPJBJN_00158,1238.37459975712,171.366412994861,tvr_domi,Pre-CSP
ERS3382240,ftsL,IONPJBJN_00158,1212.88910472103,167.180022481047,tvr_domi,10 min post-CSP
ERS3382241,ftsL,IONPJBJN_00158,1242.08289957654,168.806391474269,tvr_domi,20 min post-CSP
ERS3382242,ftsL,IONPJBJN_00158,1374.25865625906,190.43651780723,tvr_rare,Pre-CSP
ERS3382243,ftsL,IONPJBJN_00158,1173.27018817508,159.222081323125,tvr_rare,10 min post-CSP
ERS3382244,ftsL,IONPJBJN_00158,1435.71065128218,190.683406450675,tvr_rare,20 min post-CSP
ERS3382227,rsmH_1,IONPJBJN_00159,5243.68822446016,129.861102648079,tvr_domi,Pre-CSP
ERS3382228,rsmH_1,IONPJBJN_00159,4692.92307519728,114.58286759408,tvr_domi,10 min post-CSP
ERS3382229,rsmH_1,IONPJBJN_00159,4704.73787290583,113.681279747654,tvr_domi,20 min post-CSP
ERS3382230,rsmH_1,IONPJBJN_00159,4968.78631571353,120.383787695778,tvr_rare,Pre-CSP
ERS3382231,rsmH_1,IONPJBJN_00159,3518.96770791588,86.3601229451184,tvr_rare,10 min post-CSP
ERS3382232,rsmH_1,IONPJBJN_00159,4233.07480725613,104.199337821116,tvr_rare,20 min post-CSP
ERS3382233,rsmH_1,IONPJBJN_00159,4489.09198348269,110.035024507529,tvr_domi,Pre-CSP
ERS3382234,rsmH_1,IONPJBJN_00159,4004.02203613742,99.7568420217821,tvr_domi,10 min post-CSP
ERS3382235,rsmH_1,IONPJBJN_00159,4085.16908033105,99.1003837777572,tvr_domi,20 min post-CSP
ERS3382236,rsmH_1,IONPJBJN_00159,5119.88279198614,124.022318604237,tvr_rare,Pre-CSP
ERS3382237,rsmH_1,IONPJBJN_00159,3486.74914021679,86.188815946906,tvr_rare,10 min post-CSP
ERS3382238,rsmH_1,IONPJBJN_00159,4451.08658006111,110.13090270408,tvr_rare,20 min post-CSP
ERS3382239,rsmH_1,IONPJBJN_00159,3979.39232428157,97.5622181449528,tvr_domi,Pre-CSP
ERS3382240,rsmH_1,IONPJBJN_00159,4057.35549691689,99.8635892964671,tvr_domi,10 min post-CSP
ERS3382241,rsmH_1,IONPJBJN_00159,3716.88903148989,91.8936705886726,tvr_domi,20 min post-CSP
ERS3382242,rsmH_1,IONPJBJN_00159,5535.45962035926,135.633599722571,tvr_rare,Pre-CSP
ERS3382243,rsmH_1,IONPJBJN_00159,3473.81837314879,85.9529252205485,tvr_rare,10 min post-CSP
ERS3382244,rsmH_1,IONPJBJN_00159,4581.06652444894,115.139381351927,tvr_rare,20 min post-CSP
ERS3382227,NA,IONPJBJN_00160,646.250449225106,229.246670588482,tvr_domi,Pre-CSP
ERS3382228,NA,IONPJBJN_00160,504.615384429815,191.162271323128,tvr_domi,10 min post-CSP
ERS3382229,NA,IONPJBJN_00160,515.914425230601,200.914380324745,tvr_domi,20 min post-CSP
ERS3382230,NA,IONPJBJN_00160,371.771317443046,148.111014782904,tvr_rare,Pre-CSP
ERS3382231,NA,IONPJBJN_00160,509.206933912815,189.084163623272,tvr_rare,10 min post-CSP
ERS3382232,NA,IONPJBJN_00160,438.457855124657,166.330909053446,tvr_rare,20 min post-CSP
ERS3382233,NA,IONPJBJN_00160,641.859675819344,243.159506475777,tvr_domi,Pre-CSP
ERS3382234,NA,IONPJBJN_00160,478.24550545655,169.030465055115,tvr_domi,10 min post-CSP
ERS3382235,NA,IONPJBJN_00160,532.075502018553,209.667848873291,tvr_domi,20 min post-CSP
ERS3382236,NA,IONPJBJN_00160,323.156100178593,121.522730847758,tvr_rare,Pre-CSP
ERS3382237,NA,IONPJBJN_00160,382.194526814201,138.771648971468,tvr_rare,10 min post-CSP
ERS3382238,NA,IONPJBJN_00160,440.438725572803,159.212357462904,tvr_rare,20 min post-CSP
ERS3382239,NA,IONPJBJN_00160,437.118577705833,162.88883158032,tvr_domi,Pre-CSP
ERS3382240,NA,IONPJBJN_00160,484.587543947089,178.499938204603,tvr_domi,10 min post-CSP
ERS3382241,NA,IONPJBJN_00160,492.208383076872,180.7808853108,tvr_domi,20 min post-CSP
ERS3382242,NA,IONPJBJN_00160,292.708052607809,107.76411660092,tvr_rare,Pre-CSP
ERS3382243,NA,IONPJBJN_00160,322.883955785783,117.224940979392,tvr_rare,10 min post-CSP
ERS3382244,NA,IONPJBJN_00160,421.500514885229,140.68342087581,tvr_rare,20 min post-CSP
ERS3382227,NA,IONPJBJN_00161,831.065998255838,193.25979062714,tvr_domi,Pre-CSP
ERS3382228,NA,IONPJBJN_00161,658.293706051622,159.243715912693,tvr_domi,10 min post-CSP
ERS3382229,NA,IONPJBJN_00161,628.88838695993,158.490596241456,tvr_domi,20 min post-CSP
ERS3382230,NA,IONPJBJN_00161,487.688778780626,122.878145689867,tvr_rare,Pre-CSP
ERS3382231,NA,IONPJBJN_00161,675.078194346762,160.617329459509,tvr_rare,10 min post-CSP
ERS3382232,NA,IONPJBJN_00161,546.818148839676,131.619439933352,tvr_rare,20 min post-CSP
ERS3382233,NA,IONPJBJN_00161,763.557840653593,179.698542238223,tvr_domi,Pre-CSP
ERS3382234,NA,IONPJBJN_00161,617.495986758935,138.010906849099,tvr_domi,10 min post-CSP
ERS3382235,NA,IONPJBJN_00161,709.782447682903,174.713310240777,tvr_domi,20 min post-CSP
ERS3382236,NA,IONPJBJN_00161,451.639850852009,110.891027608205,tvr_rare,Pre-CSP
ERS3382237,NA,IONPJBJN_00161,563.094024424634,129.624884532535,tvr_rare,10 min post-CSP
ERS3382238,NA,IONPJBJN_00161,491.716415036581,113.855494613103,tvr_rare,20 min post-CSP
ERS3382239,NA,IONPJBJN_00161,520.086602999735,123.965112767468,tvr_domi,Pre-CSP
ERS3382240,NA,IONPJBJN_00161,568.097941321323,135.388751833092,tvr_domi,10 min post-CSP
ERS3382241,NA,IONPJBJN_00161,611.681782548551,142.387651807882,tvr_domi,20 min post-CSP
ERS3382242,NA,IONPJBJN_00161,374.078630938938,87.6028191781095,tvr_rare,Pre-CSP
ERS3382243,NA,IONPJBJN_00161,461.799146065713,104.712083756251,tvr_rare,10 min post-CSP
ERS3382244,NA,IONPJBJN_00161,520.964853020622,113.969349467888,tvr_rare,20 min post-CSP
ERS3382227,NA,IONPJBJN_00162,2284.22355043865,282.873833352151,tvr_domi,Pre-CSP
ERS3382228,NA,IONPJBJN_00162,2089.56643279801,266.335657239391,tvr_domi,10 min post-CSP
ERS3382229,NA,IONPJBJN_00162,1902.98362201847,249.832357993831,tvr_domi,20 min post-CSP
ERS3382230,NA,IONPJBJN_00162,1364.90199971366,180.545998313733,tvr_rare,Pre-CSP
ERS3382231,NA,IONPJBJN_00162,1867.38935133701,232.053995538918,tvr_rare,10 min post-CSP
ERS3382232,NA,IONPJBJN_00162,1658.51449547153,211.692990405235,tvr_rare,20 min post-CSP
ERS3382233,NA,IONPJBJN_00162,2445.74053844313,302.840648909801,tvr_domi,Pre-CSP
ERS3382234,NA,IONPJBJN_00162,1671.00577562861,202.400585106189,tvr_domi,10 min post-CSP
ERS3382235,NA,IONPJBJN_00162,1830.3815403428,235.669613936282,tvr_domi,20 min post-CSP
ERS3382236,NA,IONPJBJN_00162,1196.84560475782,155.145452560824,tvr_rare,Pre-CSP
ERS3382237,NA,IONPJBJN_00162,1547.40011436376,189.450629020921,tvr_rare,10 min post-CSP
ERS3382238,NA,IONPJBJN_00162,1490.7156865541,184.571953255714,tvr_rare,20 min post-CSP
ERS3382239,NA,IONPJBJN_00162,1422.74798929913,177.661881978329,tvr_domi,Pre-CSP
ERS3382240,NA,IONPJBJN_00162,1523.63867862379,190.123163784957,tvr_domi,10 min post-CSP
ERS3382241,NA,IONPJBJN_00162,1586.18831280142,194.860528456896,tvr_domi,20 min post-CSP
ERS3382242,NA,IONPJBJN_00162,1019.39252298164,127.783096201236,tvr_rare,Pre-CSP
ERS3382243,NA,IONPJBJN_00162,1374.13404439066,168.755555562447,tvr_rare,10 min post-CSP
ERS3382244,NA,IONPJBJN_00162,1513.16238999417,182.391942918514,tvr_rare,20 min post-CSP
ERS3382227,kdgR,IONPJBJN_00163,13363.4929341633,309.14275627521,tvr_domi,Pre-CSP
ERS3382228,kdgR,IONPJBJN_00163,17459.6923012716,397.64959358766,tvr_domi,10 min post-CSP
ERS3382229,kdgR,IONPJBJN_00163,18024.3679607937,405.86038782169,tvr_domi,20 min post-CSP
ERS3382230,kdgR,IONPJBJN_00163,7971.15299450217,179.904318745525,tvr_rare,Pre-CSP
ERS3382231,kdgR,IONPJBJN_00163,5208.0008652379,119.362843645651,tvr_rare,10 min post-CSP
ERS3382232,kdgR,IONPJBJN_00163,5859.48254903432,134.635889623932,tvr_rare,20 min post-CSP
ERS3382233,kdgR,IONPJBJN_00163,11832.2022196912,270.981302761363,tvr_domi,Pre-CSP
ERS3382234,kdgR,IONPJBJN_00163,8832.1329862119,205.623320012871,tvr_domi,10 min post-CSP
ERS3382235,kdgR,IONPJBJN_00163,13194.2180480907,298.470189843923,tvr_domi,20 min post-CSP
ERS3382236,kdgR,IONPJBJN_00163,7349.27053851942,165.929952256888,tvr_rare,Pre-CSP
ERS3382237,kdgR,IONPJBJN_00163,4803.59107135157,110.868357591157,tvr_rare,10 min post-CSP
ERS3382238,kdgR,IONPJBJN_00163,6066.33379817011,140.186856827988,tvr_rare,20 min post-CSP
ERS3382239,kdgR,IONPJBJN_00163,7183.64819003031,164.390316352697,tvr_domi,Pre-CSP
ERS3382240,kdgR,IONPJBJN_00163,10472.8855482586,240.724251633035,tvr_domi,10 min post-CSP
ERS3382241,kdgR,IONPJBJN_00163,7858.26650073399,181.582183281448,tvr_domi,20 min post-CSP
ERS3382242,kdgR,IONPJBJN_00163,7833.04831129238,179.124813441681,tvr_rare,Pre-CSP
ERS3382243,kdgR,IONPJBJN_00163,5096.68569743257,117.831838110185,tvr_rare,10 min post-CSP
ERS3382244,kdgR,IONPJBJN_00163,5840.67638034387,137.306663726517,tvr_rare,20 min post-CSP
ERS3382227,NA,IONPJBJN_00164,2105.44772523245,22.5024827018265,tvr_domi,Pre-CSP
ERS3382228,NA,IONPJBJN_00164,1910.65734195471,19.9073622064851,tvr_domi,10 min post-CSP
ERS3382229,NA,IONPJBJN_00164,2090.01829199258,21.3722083888222,tvr_domi,20 min post-CSP
ERS3382230,NA,IONPJBJN_00164,2925.08837123026,29.8983039568275,tvr_rare,Pre-CSP
ERS3382231,NA,IONPJBJN_00164,5166.97894061445,54.6613308331138,tvr_rare,10 min post-CSP
ERS3382232,NA,IONPJBJN_00164,5044.77367406585,53.2686325518627,tvr_rare,20 min post-CSP
ERS3382233,NA,IONPJBJN_00164,3407.54861535896,36.1488540632267,tvr_domi,Pre-CSP
ERS3382234,NA,IONPJBJN_00164,4303.06815172123,46.4532783631815,tvr_domi,10 min post-CSP
ERS3382235,NA,IONPJBJN_00164,3192.45301211132,32.9343930664701,tvr_domi,20 min post-CSP
ERS3382236,NA,IONPJBJN_00164,2343.0763986443,24.0563577304674,tvr_rare,Pre-CSP
ERS3382237,NA,IONPJBJN_00164,4105.70918596229,43.6054242459277,tvr_rare,10 min post-CSP
ERS3382238,NA,IONPJBJN_00164,3594.93230062126,38.280042287201,tvr_rare,20 min post-CSP
ERS3382239,NA,IONPJBJN_00164,3217.31564750796,33.8450600655526,tvr_domi,Pre-CSP
ERS3382240,NA,IONPJBJN_00164,2996.71664046998,31.7879644369415,tvr_domi,10 min post-CSP
ERS3382241,NA,IONPJBJN_00164,3285.79376980176,35.2557476565959,tvr_domi,20 min post-CSP
ERS3382242,NA,IONPJBJN_00164,1585.59613053574,16.6263148801353,tvr_rare,Pre-CSP
ERS3382243,NA,IONPJBJN_00164,3454.10743398745,36.9452360059041,tvr_rare,10 min post-CSP
ERS3382244,NA,IONPJBJN_00164,3290.47597306922,36.1302923370445,tvr_rare,20 min post-CSP
ERS3382227,NA,IONPJBJN_00165,149.785150848436,23.8234999763153,tvr_domi,Pre-CSP
ERS3382228,NA,IONPJBJN_00165,121.566433521728,20.0762413732054,tvr_domi,10 min post-CSP
ERS3382229,NA,IONPJBJN_00165,140.589819040942,23.9312399780786,tvr_domi,20 min post-CSP
ERS3382230,NA,IONPJBJN_00165,163.955328198197,28.225591502698,tvr_rare,Pre-CSP
ERS3382231,NA,IONPJBJN_00165,332.634301837969,53.6402694412801,tvr_rare,10 min post-CSP
ERS3382232,NA,IONPJBJN_00165,346.150938256309,57.0249581667332,tvr_rare,20 min post-CSP
ERS3382233,NA,IONPJBJN_00165,333.688516481005,53.3627535138121,tvr_domi,Pre-CSP
ERS3382234,NA,IONPJBJN_00165,319.59126856285,49.8732940670723,tvr_domi,10 min post-CSP
ERS3382235,NA,IONPJBJN_00165,234.155034287143,38.860832197203,tvr_domi,20 min post-CSP
ERS3382236,NA,IONPJBJN_00165,135.491955255603,22.7757955110805,tvr_rare,Pre-CSP
ERS3382237,NA,IONPJBJN_00165,238.53904341768,37.4939280081298,tvr_rare,10 min post-CSP
ERS3382238,NA,IONPJBJN_00165,249.063063109776,39.6341554738015,tvr_rare,20 min post-CSP
ERS3382239,NA,IONPJBJN_00165,188.982724280554,30.5320720993813,tvr_domi,Pre-CSP
ERS3382240,NA,IONPJBJN_00165,226.671078587208,36.4696009369132,tvr_domi,10 min post-CSP
ERS3382241,NA,IONPJBJN_00165,228.485994381322,35.9598021745342,tvr_domi,20 min post-CSP
ERS3382242,NA,IONPJBJN_00165,87.0213129374568,14.0488085556651,tvr_rare,Pre-CSP
ERS3382243,NA,IONPJBJN_00165,241.224350688797,37.8241710846487,tvr_rare,10 min post-CSP
ERS3382244,NA,IONPJBJN_00165,221.756557154318,33.9216551512657,tvr_rare,20 min post-CSP
ERS3382227,manZ_1,IONPJBJN_00166,1406.04770635145,42.5943733391742,tvr_domi,Pre-CSP
ERS3382228,manZ_1,IONPJBJN_00166,1376.22377571768,41.2947511757534,tvr_domi,10 min post-CSP
ERS3382229,manZ_1,IONPJBJN_00166,1449.83250885972,43.1732879056579,tvr_domi,20 min post-CSP
ERS3382230,manZ_1,IONPJBJN_00166,1928.82478459918,57.6268912776739,tvr_rare,Pre-CSP
ERS3382231,manZ_1,IONPJBJN_00166,3247.86629301309,97.4552442642067,tvr_rare,10 min post-CSP
ERS3382232,manZ_1,IONPJBJN_00166,3334.08570384265,100.565871388774,tvr_rare,20 min post-CSP
ERS3382233,manZ_1,IONPJBJN_00166,2176.82685163197,65.2082855110038,tvr_domi,Pre-CSP
ERS3382234,manZ_1,IONPJBJN_00166,2943.66386294139,89.499862944625,tvr_domi,10 min post-CSP
ERS3382235,manZ_1,IONPJBJN_00166,2169.07007207956,64.6863598908192,tvr_domi,20 min post-CSP
ERS3382236,manZ_1,IONPJBJN_00166,1569.83782640974,46.7956429623379,tvr_rare,Pre-CSP
ERS3382237,manZ_1,IONPJBJN_00166,2814.58335987998,85.2284481976315,tvr_rare,10 min post-CSP
ERS3382238,manZ_1,IONPJBJN_00166,2437.52159558171,73.8063649563288,tvr_rare,20 min post-CSP
ERS3382239,manZ_1,IONPJBJN_00166,2131.04909412299,63.9866151605616,tvr_domi,Pre-CSP
ERS3382240,manZ_1,IONPJBJN_00166,1999.70475345106,60.2624730138146,tvr_domi,10 min post-CSP
ERS3382241,manZ_1,IONPJBJN_00166,2299.17472900337,69.407379093615,tvr_domi,20 min post-CSP
ERS3382242,manZ_1,IONPJBJN_00166,1075.89986904492,32.348047614828,tvr_rare,Pre-CSP
ERS3382243,manZ_1,IONPJBJN_00166,2263.94215510264,68.4635324989769,tvr_rare,10 min post-CSP
ERS3382244,manZ_1,IONPJBJN_00166,2344.74947932286,71.7354564401974,tvr_rare,20 min post-CSP
ERS3382227,agaC,IONPJBJN_00167,770.668760010501,24.9903835642777,tvr_domi,Pre-CSP
ERS3382228,agaC,IONPJBJN_00167,713.342657080329,22.9278017865471,tvr_domi,10 min post-CSP
ERS3382229,agaC,IONPJBJN_00167,726.799153792015,23.2290481500768,tvr_domi,20 min post-CSP
ERS3382230,agaC,IONPJBJN_00167,1056.8330709336,33.9082164640702,tvr_rare,Pre-CSP
ERS3382231,agaC,IONPJBJN_00167,1697.95096702277,54.5421642860027,tvr_rare,10 min post-CSP
ERS3382232,agaC,IONPJBJN_00167,1694.63459337654,54.7569128768217,tvr_rare,20 min post-CSP
ERS3382233,agaC,IONPJBJN_00167,1195.39003845254,38.3221205023788,tvr_domi,Pre-CSP
ERS3382234,agaC,IONPJBJN_00167,1524.90690999988,49.5800429360054,tvr_domi,10 min post-CSP
ERS3382235,agaC,IONPJBJN_00167,1205.27122559409,38.532129995593,tvr_domi,20 min post-CSP
ERS3382236,agaC,IONPJBJN_00167,796.599254175182,25.4686540479376,tvr_rare,Pre-CSP
ERS3382237,agaC,IONPJBJN_00167,1418.81958910144,45.9956952242511,tvr_rare,10 min post-CSP
ERS3382238,agaC,IONPJBJN_00167,1355.19607868555,43.8727886643199,tvr_rare,20 min post-CSP
ERS3382239,agaC,IONPJBJN_00167,1146.18790498612,36.861091158928,tvr_domi,Pre-CSP
ERS3382240,agaC,IONPJBJN_00167,1074.27320703862,34.6689353553852,tvr_domi,10 min post-CSP
ERS3382241,agaC,IONPJBJN_00167,1204.64423061767,38.8906763490862,tvr_domi,20 min post-CSP
ERS3382242,agaC,IONPJBJN_00167,526.648465309803,16.9728725074558,tvr_rare,Pre-CSP
ERS3382243,agaC,IONPJBJN_00167,1292.47443929367,41.8230748098692,tvr_rare,10 min post-CSP
ERS3382244,agaC,IONPJBJN_00167,1257.16401151455,41.102436220895,tvr_rare,20 min post-CSP
ERS3382227,sorB_1,IONPJBJN_00168,218.63800244812,14.2341477542205,tvr_domi,Pre-CSP
ERS3382228,sorB_1,IONPJBJN_00168,201.846153771926,13.2895886149538,tvr_domi,10 min post-CSP
ERS3382229,sorB_1,IONPJBJN_00168,232.224254665842,15.3655679046548,tvr_domi,20 min post-CSP
ERS3382230,sorB_1,IONPJBJN_00168,396.834552326847,26.5039574330137,tvr_rare,Pre-CSP
ERS3382231,sorB_1,IONPJBJN_00168,587.683659279414,38.0113111963749,tvr_rare,10 min post-CSP
ERS3382232,sorB_1,IONPJBJN_00168,548.82482094551,35.9558784239797,tvr_rare,20 min post-CSP
ERS3382233,sorB_1,IONPJBJN_00168,370.983115381823,23.9301980604335,tvr_domi,Pre-CSP
ERS3382234,sorB_1,IONPJBJN_00168,430.306815172123,27.7704198103791,tvr_domi,10 min post-CSP
ERS3382235,sorB_1,IONPJBJN_00168,440.08602426289,28.8325724719616,tvr_domi,20 min post-CSP
ERS3382236,sorB_1,IONPJBJN_00168,304.467554626096,20.0463607899467,tvr_rare,Pre-CSP
ERS3382237,sorB_1,IONPJBJN_00168,551.566115263185,35.6747860051011,tvr_rare,10 min post-CSP
ERS3382238,sorB_1,IONPJBJN_00168,439.523052546664,28.5543917611983,tvr_rare,20 min post-CSP
ERS3382239,sorB_1,IONPJBJN_00168,415.608348925933,26.8749465837479,tvr_domi,Pre-CSP
ERS3382240,sorB_1,IONPJBJN_00168,394.259971276998,25.6227654157227,tvr_domi,10 min post-CSP
ERS3382241,sorB_1,IONPJBJN_00168,402.465691307822,25.8985700252492,tvr_domi,20 min post-CSP
ERS3382242,sorB_1,IONPJBJN_00168,211.337474276681,13.7940699690625,tvr_rare,Pre-CSP
ERS3382243,sorB_1,IONPJBJN_00168,452.412984560313,29.118718015993,tvr_rare,10 min post-CSP
ERS3382244,sorB_1,IONPJBJN_00168,398.672634001697,25.5194955972066,tvr_rare,20 min post-CSP
ERS3382227,ugl,IONPJBJN_00169,1874.73027513526,34.8472820178471,tvr_domi,Pre-CSP
ERS3382228,ugl,IONPJBJN_00169,1922.12587341902,35.0484462623086,tvr_domi,10 min post-CSP
ERS3382229,ugl,IONPJBJN_00169,1989.59699267762,35.7710546792486,tvr_domi,20 min post-CSP
ERS3382230,ugl,IONPJBJN_00169,2957.4617162885,53.2411918512458,tvr_rare,Pre-CSP
ERS3382231,ugl,IONPJBJN_00169,4954.7350697366,91.214293915114,tvr_rare,10 min post-CSP
ERS3382232,ugl,IONPJBJN_00169,5162.16399225712,95.1209443646883,tvr_rare,20 min post-CSP
ERS3382233,ugl,IONPJBJN_00169,3219.11274722852,59.2944438855168,tvr_domi,Pre-CSP
ERS3382234,ugl,IONPJBJN_00169,4444.60142779906,83.2546787003044,tvr_domi,10 min post-CSP
ERS3382235,ugl,IONPJBJN_00169,3421.38137152598,61.8930368002915,tvr_domi,20 min post-CSP
ERS3382236,ugl,IONPJBJN_00169,2368.77314877899,42.7236311526075,tvr_rare,Pre-CSP
ERS3382237,ugl,IONPJBJN_00169,4330.94679573215,80.2011459152923,tvr_rare,10 min post-CSP
ERS3382238,ugl,IONPJBJN_00169,3757.00642624784,69.6939361370477,tvr_rare,20 min post-CSP
ERS3382239,ugl,IONPJBJN_00169,3294.90611560689,60.4740547617617,tvr_domi,Pre-CSP
ERS3382240,ugl,IONPJBJN_00169,3104.65524932103,57.3167174906809,tvr_domi,10 min post-CSP
ERS3382241,ugl,IONPJBJN_00169,3322.1313014383,61.7952583147604,tvr_domi,20 min post-CSP
ERS3382242,ugl,IONPJBJN_00169,1520.04760910233,27.8532964447766,tvr_rare,Pre-CSP
ERS3382243,ugl,IONPJBJN_00169,3442.84404018097,63.9885922222504,tvr_rare,10 min post-CSP
ERS3382244,ugl,IONPJBJN_00169,3349.1762381983,63.515796004387,tvr_rare,20 min post-CSP
ERS3382227,manX_1,IONPJBJN_00170,525.455972734432,41.6255403304735,tvr_domi,Pre-CSP
ERS3382228,manX_1,IONPJBJN_00170,633.062936830131,50.9080394517611,tvr_domi,10 min post-CSP
ERS3382229,manX_1,IONPJBJN_00170,551.061879990837,44.951670543735,tvr_domi,20 min post-CSP
